Column1;Date;Close/Last;Volume;Open;High;Low
2182;03/11/2015;11141;1447070;11329;11380;11136
2183;02/11/2015;11359;985610;11413;11427;11322
2184;30/10/2015;11414;1100400;11466;11498;11384
2185;29/10/2015;11473;1428050;11561;11625;11442
2186;28/10/2015;11761;1778500;11667;11831;11521
2187;27/10/2015;11658;853140;11630;11688;11605
2188;26/10/2015;11662;793750;11638;11696;11620
2189;23/10/2015;11628;1453570;11659;11794;11586
2190;22/10/2015;11661;1134950;11668;11718;11614
2191;21/10/2015;11671;1158890;11755;11793;11632
2192;20/10/2015;11775;1161710;11706;11814;11672
2193;19/10/2015;11728;1029670;11769;11782;11683
2194;16/10/2015;11831;1029350;11825;11848;11743
2195;15/10/2015;11875;1810830;11840;11917;11739
2196;14/10/2015;11798;1820830;11682;11899;11625
2197;13/10/2015;11654;1300490;11628;11686;11513
2198;12/10/2015;11645;1067160;11550;11686;11543
2199;09/10/2015;11559;1299250;11381;11593;11380
2200;08/10/2015;11443;1161550;11450;11509;11359
2201;07/10/2015;11487;1087850;11465;11536;11413
2202;06/10/2015;11464;1166710;11347;11510;11345
2203;05/10/2015;11376;1104830;11370;11416;11296
2204;02/10/2015;11366;1787840;11125;11409;11038
2205;01/10/2015;11137;769840;11145;11185;11103
2206;30/09/2015;11152;1483410;11272;11277;11108
2207;29/09/2015;11268;1004060;11314;11343;11235
2208;28/09/2015;11317;1370030;11450;11478;11273
2209;25/09/2015;11456;1347820;11510;11511;11401
2210;24/09/2015;11538;2000680;11300;11564;11295
2211;23/09/2015;11315;892620;11238;11340;11211
2212;22/09/2015;11248;1095090;11326;11361;11205
2213;21/09/2015;11328;840420;11387;11394;11287
2214;18/09/2015;11378;1421080;11300;11415;11269
2215;17/09/2015;11170;1356870;11187;11360;11147
2216;16/09/2015;11190;1238770;11044;11237;11030
2217;15/09/2015;11026;751090;11071;11085;11015
2218;14/09/2015;11077;713500;11070;11098;11026
2219;11/09/2015;11033;1115070;11102;11119;10977
2220;10/09/2015;11093;1170420;11057;11141;11025
2221;09/09/2015;11020;1616090;11210;11247;11001
2222;08/09/2015;11210;1358110;11181;11260;11147
2224;04/09/2015;11214;97770;11230;11241;11170
2225;03/09/2015;11245;1024880;11332;11338;11210
2226;02/09/2015;11336;1069960;11390;11419;11312
2227;01/09/2015;11398;1247730;11338;11473;11338
2228;31/08/2015;11325;930500;11327;11363;11250
2229;28/08/2015;11340;1417840;11244;11403;11231
2230;27/08/2015;11226;1196910;11244;11317;11170
2231;26/08/2015;11246;1941260;11399;11460;11169
2232;25/08/2015;11383;1889890;11557;11563;11340
2233;24/08/2015;11536;2556240;11602;11698;11451
2234;21/08/2015;11596;1895820;11533;11679;11485
2235;20/08/2015;11532;1747970;11333;11537;11321
2236;19/08/2015;11279;1469940;11172;11343;11155
2237;18/08/2015;11169;1164420;11172;11204;11085
2238;17/08/2015;11184;881290;11135;11222;11129
2239;14/08/2015;11127;1006810;11146;11204;11111
2240;13/08/2015;11156;1253180;11252;11263;11128
2241;12/08/2015;11236;1840250;11082;11255;11011
2242;11/08/2015;11077;1865620;11038;11191;10933
2243;10/08/2015;11041;1429650;10940;11085;10890
2244;07/08/2015;10941;1650510;10888;10989;10814
2245;06/08/2015;10901;900120;10841;10933;10827
2246;05/08/2015;10856;1100050;10873;10917;10820
2247;04/08/2015;10907;1088480;10875;10944;10802
2248;03/08/2015;10894;1027790;10951;10980;10851
2249;31/07/2015;10951;1667660;10877;11030;10792
2250;30/07/2015;10887;1555350;10966;10982;10815
2251;29/07/2015;10933;1078350;10948;11015;10898
2252;28/07/2015;10967;755430;10942;10987;10911
2253;27/07/2015;10969;532570;10982;11049;10880
2254;24/07/2015;10855;2379010;10895;11009;10723
2255;23/07/2015;10941;1948390;10934;11049;10861
2256;22/07/2015;10915;1709190;11001;11023;10856
2257;21/07/2015;11035;1635970;10980;11088;10959
2258;20/07/2015;11068;2503360;10950;11325;10800
2259;17/07/2015;11319;1496220;11443;11445;11296
2260;16/07/2015;11439;1186130;11462;11482;11406
2261;15/07/2015;11474;1410770;11539;11558;11419
2262;14/07/2015;11535;1038140;11570;11591;11518
2263;13/07/2015;11554;1186070;11623;11639;11498
2264;10/07/2015;11579;1065100;11587;11645;11564
2265;09/07/2015;11592;1225630;11575;11669;11551
2266;08/07/2015;11635;1590020;11540;11638;11459
2267;07/07/2015;11526;1901680;11688;11700;11468
2268;06/07/2015;11732;1005810;11732;11744;11619
2270;02/07/2015;11635;4800;11652;11656;11637
2271;01/07/2015;11693;905980;11724;11744;11667
2272;30/06/2015;11718;1398300;11798;11800;11654
2273;29/06/2015;11790;1363940;11825;11876;11732
2274;26/06/2015;11732;999040;11725;11780;11671
2275;25/06/2015;11718;805980;11741;11773;11705
2276;24/06/2015;11729;1100460;11776;11797;11681
2277;23/06/2015;11766;1066250;11853;11877;11756
2278;22/06/2015;11841;1167800;11997;12008;11816
2279;19/06/2015;12019;795700;12018;12040;11980
2280;18/06/2015;12020;1747380;11842;12057;11831
2281;17/06/2015;11768;960540;11811;11888;11739
2282;16/06/2015;11809;939670;11853;11874;11754
2283;15/06/2015;11858;1245840;11800;11902;11719
2284;12/06/2015;11792;805000;11808;11837;11756
2285;11/06/2015;11804;1010750;11857;11874;11748
2286;10/06/2015;11866;1166770;11758;11918;11743
2287;09/06/2015;11776;874290;11732;11823;11718
2288;08/06/2015;11736;1007560;11708;11771;11685
2289;05/06/2015;11681;1426280;11765;11780;11621
2290;04/06/2015;11752;1445590;11858;11866;11724
2291;03/06/2015;11849;1170940;11938;11956;11791
2292;02/06/2015;11944;1067110;11895;11964;11858
2293;01/06/2015;11887;1621330;11898;12047;11840
2294;29/05/2015;11898;974740;11881;11944;11860
2295;28/05/2015;11888;1416070;11880;11928;11802
2296;27/05/2015;11865;1392970;11875;11913;11839
2297;26/05/2015;11878;919100;12073;12089;11856
2299;22/05/2015;12040;1381920;12060;12146;12010
2300;21/05/2015;12041;1165520;12094;12124;12010
2301;20/05/2015;12087;1191290;12077;12132;12027
2302;19/05/2015;12067;1678200;12254;12255;12051
2303;18/05/2015;12276;1120750;12254;12320;12212
2304;15/05/2015;12253;1285570;12209;12258;12106
2305;14/05/2015;12252;1629900;12150;12277;12119
2306;13/05/2015;12182;2255060;11925;12185;11904
2307;12/05/2015;11924;1330630;11825;11963;11797
2308;11/05/2015;11830;1233510;11890;11909;11780
2309;08/05/2015;11889;1341060;11837;11930;11805
2310;07/05/2015;11822;1272130;11913;11920;11779
2311;06/05/2015;11903;1035390;11925;11969;11874
2312;05/05/2015;11932;1058980;11875;11993;11849
2313;04/05/2015;11868;1041060;11766;11921;11766
2314;01/05/2015;11745;1124520;11837;11844;11684
2315;30/04/2015;11824;1962780;12045;12074;11760
2316;29/04/2015;12100;1346030;12114;12135;12007
2317;28/04/2015;12139;1456280;12016;12149;11986
2318;27/04/2015;12032;1951250;11793;12067;11776
2319;24/04/2015;11750;1495220;11930;11954;11741
2320;23/04/2015;11943;1106080;11869;11974;11836
2321;22/04/2015;11869;1465030;12022;12044;11850
2322;21/04/2015;12031;971200;11958;12037;11925
2323;20/04/2015;11937;1267030;12044;12090;11908
2324;17/04/2015;12031;1079120;11986;12078;11970
2325;16/04/2015;11980;1519840;12018;12088;11943
2326;15/04/2015;12013;1239230;11922;12044;11883
2327;14/04/2015;11926;1536920;11988;12013;11835
2328;13/04/2015;11993;1052260;12072;12093;11961
2329;10/04/2015;12046;1162510;11938;12106;11929
2330;09/04/2015;11936;1046470;12026;12033;11924
2331;08/04/2015;12031;1123710;12087;12125;11974
2332;07/04/2015;12106;805610;12086;12159;12075
2333;06/04/2015;12186;1013510;12126;12245;12126
2335;02/04/2015;12009;1088840;12043;12074;11948
2336;01/04/2015;12082;1416100;11832;12087;11805
2337;31/03/2015;11832;1124620;11855;11906;11782
2338;30/03/2015;11853;1227240;11986;11996;11822
2339;27/03/2015;12007;1285830;12046;12066;11926
2340;26/03/2015;12057;1120280;11961;12204;11948
2341;25/03/2015;11970;1713730;11925;11993;11861
2342;24/03/2015;11914;1536510;11885;11945;11847
2343;23/03/2015;11877;1570850;11832;11910;11786
2344;20/03/2015;11846;1552330;11704;11874;11679
2345;19/03/2015;11690;1507270;11661;11770;11586
2346;18/03/2015;11513;1802950;11481;11751;11449
2347;17/03/2015;11482;1492860;11537;11593;11416
2348;16/03/2015;11532;1141950;11579;11633;11493
2349;13/03/2015;11524;1131410;11526;11609;11504
2350;12/03/2015;11519;1514990;11537;11657;11475
2351;11/03/2015;11506;1528740;11611;11643;11465
2352;10/03/2015;11601;1702230;11656;11696;11538
2353;09/03/2015;11665;1120180;11696;11744;11648
2354;06/03/2015;11643;2040430;11975;12000;11629
2355;05/03/2015;11962;1255640;12002;12089;11958
2356;04/03/2015;12009;995390;12038;12084;11977
2357;03/03/2015;12044;1468740;12061;12144;11946
2358;02/03/2015;12082;1282220;12138;12230;12042
2359;27/02/2015;12131;1073820;12088;12192;12041
2360;26/02/2015;12101;1221000;12039;12199;12034
2361;25/02/2015;12015;975880;12008;12117;12007
2362;24/02/2015;11973;1094400;12019;12044;11900
2363;23/02/2015;12008;1085170;12035;12103;11906
2364;20/02/2015;12049;1030620;12080;12153;11977
2365;19/02/2015;12076;1051130;12090;12229;12052
2366;18/02/2015;12002;1141780;12093;12134;11972
2367;17/02/2015;12086;1727210;12309;12367;12033
2369;13/02/2015;12271;902560;12230;12349;12225
2370;12/02/2015;12207;1033500;12229;12328;12180
2371;11/02/2015;12196;1090120;12341;12387;12165
2372;10/02/2015;12322;921100;12383;12459;12306
2373;09/02/2015;12415;861010;12359;12436;12344
2374;06/02/2015;12346;1891540;12664;12690;12282
2375;05/02/2015;12627;1050450;12704;12746;12561
2376;04/02/2015;12645;1271400;12615;12733;12569
2377;03/02/2015;12603;1669350;12756;12865;12558
2378;02/02/2015;12769;1114080;12830;12839;12665
2379;30/01/2015;12792;1562920;12590;12854;12575
2380;29/01/2015;12559;2335770;12840;12866;12521
2381;28/01/2015;12872;1406420;12935;12946;12802
2382;27/01/2015;12929;842730;12819;12986;12730
2383;26/01/2015;12794;1578590;12928;12992;12756
2384;23/01/2015;12926;1406040;13015;13029;12843
2385;22/01/2015;13007;1988870;12937;13078;12791
2386;21/01/2015;12937;1950980;12953;13070;12846
2387;20/01/2015;12942;2311850;12763;12972;12721
2389;16/01/2015;12769;2041980;12635;12824;12552
2390;15/01/2015;12648;2727500;12297;12672;12261
2391;14/01/2015;12345;1842080;12312;12446;12249
2392;13/01/2015;12344;1683740;12331;12445;12274
2393;12/01/2015;12328;1323130;12230;12360;12175
2394;09/01/2015;12161;1488090;12089;12240;12070
2395;08/01/2015;12085;1130910;12110;12168;12042
2396;07/01/2015;12107;1111500;12190;12194;12091
2397;06/01/2015;12194;1806530;12040;12233;12016
2398;05/01/2015;12040;1429420;11878;12075;11778
2399;02/01/2015;11862;1122800;11840;11949;11673
2401;31/12/2014;11841;672310;11998;12039;11795
2402;30/12/2014;12004;1319610;11829;12109;11805
2403;29/12/2014;11819;785210;11949;11975;11786
2404;26/12/2014;11953;655710;11752;11991;11752
2406;24/12/2014;11735;401920;11768;11812;11727
2407;23/12/2014;11780;928930;11761;11849;11724
2408;22/12/2014;11798;1229220;11960;12036;11707
2409;19/12/2014;11960;687470;11980;12015;11932
2410;18/12/2014;11948;1291270;11894;12139;11885
2411;17/12/2014;11945;1549620;11953;12031;11820
2412;16/12/2014;11943;2215710;11954;12239;11878
2413;15/12/2014;12077;1458430;12220;12250;11913
2414;12/12/2014;12225;1164670;12279;12289;12148
2415;11/12/2014;12256;1368600;12262;12334;12164
2416;10/12/2014;12294;1355690;12312;12389;12252
2417;09/12/2014;12320;2280240;12038;12390;11995
2418;08/12/2014;11949;990590;11912;12093;11873
2419;05/12/2014;11904;1449260;12059;12085;11864
2420;04/12/2014;12077;1117300;12093;12135;12011
2421;03/12/2014;12087;1332210;11976;12150;11935
2422;02/12/2014;11994;1560620;12126;12126;11914
2423;01/12/2014;12181;3277640;11594;12210;11417
2424;28/11/2014;11755;2407230;11898;11993;11639
2426;26/11/2014;11975;3900;12016;11980;11959
2427;25/11/2014;11978;1196190;11982;12030;11900
2428;24/11/2014;11966;691180;12007;12045;11928
2429;21/11/2014;11977;1927120;11940;12076;11861
2430;20/11/2014;11909;1798550;11831;11966;11762
2431;19/11/2014;11939;2597260;11965;12017;11739
2432;18/11/2014;11971;1622940;11856;12041;11827
2433;17/11/2014;11835;1907060;11855;11936;11808
2434;14/11/2014;11856;2836910;11618;11929;11460
2435;13/11/2014;11615;1822620;11611;11674;11530
2436;12/11/2014;11591;1768180;11630;11694;11565
2437;11/11/2014;11630;1771530;11515;11725;11455
2438;10/11/2014;11598;1918230;11768;11775;11467
2439;07/11/2014;11698;2870740;11412;11790;11304
2440;06/11/2014;11426;1569910;11408;11490;11372
2441;05/11/2014;11457;2483550;11684;11693;11371
2442;04/11/2014;11677;1286180;11646;11750;11634
2443;03/11/2014;11698;1233280;11711;11734;11610
2444;31/10/2014;11716;2846280;11742;12024;11605
2445;30/10/2014;11986;1995650;12112;12165;11955
2446;29/10/2014;12249;1257900;12278;12304;12082
2447;28/10/2014;12294;1176530;12258;12355;12222
2448;27/10/2014;12293;760130;12306;12321;12252
2449;24/10/2014;12318;876090;12335;12347;12287
2450;23/10/2014;12291;1330220;12417;12449;12263
2451;22/10/2014;12455;1048390;12489;12502;12407
2452;21/10/2014;12517;1430070;12468;12556;12457
2453;20/10/2014;12447;898140;12391;12493;12349
2454;17/10/2014;12390;1110150;12395;12421;12320
2455;16/10/2014;12412;1751620;12422;12456;12352
2456;15/10/2014;12448;2509990;12333;12503;12220
2457;14/10/2014;12343;1072390;12373;12386;12311
2458;13/10/2014;12300;1170070;12248;12380;12236
2459;10/10/2014;12217;1124220;12240;12257;12176
2460;09/10/2014;12253;1571700;12211;12340;12193
2461;08/10/2014;12060;1816610;12098;12245;12051
2462;07/10/2014;12124;1353640;12078;12141;12030
2463;06/10/2014;12073;1396650;11920;12099;11833
2464;03/10/2014;11929;1796060;12139;12157;11903
2465;02/10/2014;12151;1428070;12134;12240;12091
2466;01/10/2014;12155;1397350;12094;12200;12050
2467;30/09/2014;12116;1742320;12157;12207;12043
2468;29/09/2014;12188;1001750;12191;12239;12153
2469;26/09/2014;12154;1409100;12221;12327;12128
2470;25/09/2014;12219;1740790;12173;12253;12066
2471;24/09/2014;12195;1267880;12232;12267;12162
2472;23/09/2014;12220;1477710;12149;12370;12147
2473;22/09/2014;12179;1292760;12164;12210;12088
2474;19/09/2014;12166;1694560;12256;12292;12142
2475;18/09/2014;12269;1399590;12231;12287;12163
2476;17/09/2014;12359;1257960;12353;12405;12220
2477;16/09/2014;12367;1189710;12332;12432;12322
2478;15/09/2014;12351;909660;12283;12392;12263
2479;12/09/2014;12315;1329480;12409;12423;12281
2480;11/09/2014;12390;1492140;12498;12510;12353
2481;10/09/2014;12453;1322350;12562;12585;12445
2482;09/09/2014;12485;1212170;12571;12589;12481
2483;08/09/2014;12543;1079570;12695;12726;12521
2484;05/09/2014;12673;999170;12617;12748;12580
2485;04/09/2014;12665;1415720;12698;12792;12613
2486;03/09/2014;12703;993690;12667;12724;12619
2487;02/09/2014;12650;1756800;12884;12909;12631
2489;29/08/2014;12874;710250;12904;12925;12841
2490;28/08/2014;12904;1059110;12837;12976;12830
2491;27/08/2014;12834;637630;12816;12882;12809
2492;26/08/2014;12852;989320;12774;12919;12757
2493;25/08/2014;12789;507630;12808;12816;12750
2494;22/08/2014;12802;866550;12782;12839;12746
2495;21/08/2014;12754;1319520;12795;12920;12734
2496;20/08/2014;12952;799330;12972;12993;12887
2497;19/08/2014;12967;741270;12986;13037;12947
2498;18/08/2014;12993;726400;13042;13049;12965
2499;15/08/2014;13062;1825790;13134;13165;12930
2500;14/08/2014;13157;999030;13134;13218;13100
2501;13/08/2014;13145;952800;13096;13164;13060
2502;12/08/2014;13106;957410;13092;13193;13068
2503;11/08/2014;13105;606010;13104;13129;13064
2504;08/08/2014;13110;1434320;13145;13243;13057
2505;07/08/2014;13125;1170730;13066;13164;13030
2506;06/08/2014;13082;1473080;12889;13110;12885
2507;05/08/2014;12853;956480;12892;12950;12833
2508;04/08/2014;12889;626640;12954;12964;12870
2509;01/08/2014;12948;1304800;12842;12984;12810
2510;31/07/2014;12828;1266840;12970;12988;12813
2511;30/07/2014;12969;1231380;13005;13052;12932
2512;29/07/2014;13005;1345850;13067;13146;12980
2513;28/07/2014;13058;568260;13092;13114;13033
2514;25/07/2014;13053;402130;12960;13110;12930
2515;24/07/2014;12927;318530;13067;13070;12894
2516;23/07/2014;13065;185290;13092;13133;13053
2517;22/07/2014;13080;142960;13148;13180;13042
2518;21/07/2014;13155;172600;13122;13204;13097
2519;18/07/2014;13094;1166870;13191;13255;13050
2520;17/07/2014;13169;1703600;13003;13259;12981
2521;16/07/2014;12998;1094180;12952;13042;12935
2522;15/07/2014;12971;1696120;13091;13144;12926
2523;14/07/2014;13067;1999730;13395;13409;13022
2524;11/07/2014;13374;884700;13365;13404;13346
2525;10/07/2014;13392;1673910;13250;13468;13250
2526;09/07/2014;13243;1551010;13204;13334;13187
2527;08/07/2014;13165;1267060;13208;13257;13143
2528;07/07/2014;13170;791100;13214;13217;13121
